default		00:00:00.688	0.688	00:00:02.259	2.259	00:00:01.571	1.571	
default		00:00:03.712	3.712	00:00:05.846	5.846	00:00:02.134	2.134	
default		00:00:07.337	7.337	00:00:09.150	9.15	00:00:01.813	1.813	
default		00:00:10.683	10.683	00:00:12.282	12.282	00:00:01.599	1.599	
default		00:00:13.537	13.537	00:00:14.496	14.496	00:00:00.959	0.959	
default		00:00:16.206	16.206	00:00:17.806	17.806	00:00:01.600	1.6	
default		00:00:19.242	19.242	00:00:20.773	20.773	00:00:01.531	1.531	
default		00:00:22.057	22.057	00:00:23.574	23.574	00:00:01.517	1.517	
default		00:00:25.074	25.074	00:00:26.907	26.907	00:00:01.833	1.833	
default		00:00:28.298	28.298	00:00:29.704	29.704	00:00:01.406	1.406	
default		00:00:30.820	30.82	00:00:32.175	32.175	00:00:01.355	1.355	
default		00:00:34.308	34.308	00:00:35.948	35.948	00:00:01.640	1.64	
default		00:00:37.841	37.841	00:00:39.651	39.651	00:00:01.810	1.81	
default		00:00:41.259	41.259	00:00:43.157	43.157	00:00:01.898	1.898	
default		00:00:44.997	44.997	00:00:46.897	46.897	00:00:01.900	1.9	
default		00:00:48.433	48.433	00:00:50.247	50.247	00:00:01.814	1.814	
default		00:00:51.606	51.606	00:00:53.346	53.346	00:00:01.740	1.74	
