default		00:00:00.554	0.554	00:00:02.377	2.377	00:00:01.823	1.823	
default		00:00:03.527	3.527	00:00:05.303	5.303	00:00:01.776	1.776	
default		00:00:06.452	6.452	00:00:08.000	8.0	00:00:01.548	1.548	
default		00:00:09.084	9.084	00:00:10.786	10.786	00:00:01.702	1.702	
default		00:00:11.621	11.621	00:00:13.709	13.709	00:00:02.088	2.088	
default		00:00:14.290	14.29	00:00:16.428	16.428	00:00:02.138	2.138	
default		00:00:17.153	17.153	00:00:19.072	19.072	00:00:01.919	1.919	
default		00:00:19.846	19.846	00:00:21.695	21.695	00:00:01.849	1.849	
default		00:00:22.133	22.133	00:00:23.992	23.992	00:00:01.859	1.859	
default		00:00:24.602	24.602	00:00:26.508	26.508	00:00:01.906	1.906	
default		00:00:27.131	27.131	00:00:28.818	28.818	00:00:01.687	1.687	
default		00:00:29.810	29.81	00:00:31.935	31.935	00:00:02.125	2.125	
default		00:00:32.431	32.431	00:00:34.370	34.37	00:00:01.939	1.939	
default		00:00:34.797	34.797	00:00:36.643	36.643	00:00:01.846	1.846	
default		00:00:36.868	36.868	00:00:38.738	38.738	00:00:01.870	1.87	
default		00:00:40.490	40.49	00:00:42.140	42.14	00:00:01.650	1.65	
default		00:00:43.084	43.084	00:00:44.003	44.003	00:00:00.919	0.919	
default		00:00:45.029	45.029	00:00:46.513	46.513	00:00:01.484	1.484	
default		00:00:47.085	47.085	00:00:48.749	48.749	00:00:01.664	1.664	
default		00:00:49.337	49.337	00:00:51.074	51.074	00:00:01.737	1.737	
default		00:00:51.946	51.946	00:00:53.769	53.769	00:00:01.823	1.823	
default		00:00:54.354	54.354	00:00:56.053	56.053	00:00:01.699	1.699	
default		00:00:56.959	56.959	00:00:58.716	58.716	00:00:01.757	1.757	
default		00:00:59.735	59.735	00:01:01.623	61.623	00:00:01.888	1.888	
default		00:01:02.858	62.858	00:01:04.557	64.557	00:00:01.699	1.699	
default		00:01:05.418	65.418	00:01:07.173	67.173	00:00:01.755	1.755	
default		00:01:07.953	67.953	00:01:09.785	69.785	00:00:01.832	1.832	
default		00:01:10.291	70.291	00:01:12.011	72.011	00:00:01.720	1.72	
default		00:01:12.947	72.947	00:01:14.456	74.456	00:00:01.509	1.509	
default		00:01:15.114	75.114	00:01:16.769	76.769	00:00:01.655	1.655	
default		00:01:17.290	77.29	00:01:19.010	79.01	00:00:01.720	1.72	
default		00:01:19.522	79.522	00:01:21.185	81.185	00:00:01.663	1.663	
default		00:01:21.711	81.711	00:01:23.601	83.601	00:00:01.890	1.89	
default		00:01:24.039	84.039	00:01:25.842	85.842	00:00:01.803	1.803	
default		00:01:27.062	87.062	00:01:28.866	88.866	00:00:01.804	1.804	
default		00:01:29.539	89.539	00:01:31.139	91.139	00:00:01.600	1.6	
default		00:01:31.933	91.933	00:01:33.723	93.723	00:00:01.790	1.79	
default		00:01:34.285	94.285	00:01:36.208	96.208	00:00:01.923	1.923	
default		00:01:36.985	96.985	00:01:38.802	98.802	00:00:01.817	1.817	
default		00:01:39.625	99.625	00:01:41.591	101.591	00:00:01.966	1.966	
default		00:01:42.178	102.178	00:01:43.960	103.96	00:00:01.782	1.782	
default		00:01:44.407	104.407	00:01:46.144	106.144	00:00:01.737	1.737	
default		00:01:46.677	106.677	00:01:48.400	108.4	00:00:01.723	1.723	
default		00:01:49.182	109.182	00:01:50.643	110.643	00:00:01.461	1.461	
default		00:01:51.920	111.92	00:01:53.634	113.634	00:00:01.714	1.714	
default		00:01:54.623	114.623	00:01:56.274	116.274	00:00:01.651	1.651	
default		00:01:57.245	117.245	00:01:59.100	119.1	00:00:01.855	1.855	
default		00:02:00.243	120.243	00:02:01.974	121.974	00:00:01.731	1.731	
default		00:02:02.624	122.624	00:02:04.447	124.447	00:00:01.823	1.823	
default		00:02:05.325	125.325	00:02:07.196	127.196	00:00:01.871	1.871	
default		00:02:08.246	128.246	00:02:09.802	129.802	00:00:01.556	1.556	
