default		00:00:01.021	1.021	00:00:02.453	2.453	00:00:01.432	1.432	
default		00:00:03.488	3.488	00:00:05.752	5.752	00:00:02.264	2.264	
default		00:00:06.403	6.403	00:00:08.531	8.531	00:00:02.128	2.128	
default		00:00:09.277	9.277	00:00:11.208	11.208	00:00:01.931	1.931	
default		00:00:12.483	12.483	00:00:14.142	14.142	00:00:01.659	1.659	
default		00:00:15.168	15.168	00:00:17.217	17.217	00:00:02.049	2.049	
default		00:00:18.376	18.376	00:00:20.108	20.108	00:00:01.732	1.732	
default		00:00:21.110	21.11	00:00:22.975	22.975	00:00:01.865	1.865	
default		00:00:23.920	23.92	00:00:25.964	25.964	00:00:02.044	2.044	
default		00:00:26.966	26.966	00:00:28.863	28.863	00:00:01.897	1.897	
default		00:00:30.016	30.016	00:00:32.256	32.256	00:00:02.240	2.24	
default		00:00:32.971	32.971	00:00:35.033	35.033	00:00:02.062	2.062	
default		00:00:35.941	35.941	00:00:37.952	37.952	00:00:02.011	2.011	
default		00:00:38.835	38.835	00:00:40.444	40.444	00:00:01.609	1.609	
default		00:00:41.695	41.695	00:00:43.507	43.507	00:00:01.812	1.812	
default		00:00:44.565	44.565	00:00:47.037	47.037	00:00:02.472	2.472	
default		00:00:49.090	49.09	00:00:51.414	51.414	00:00:02.324	2.324	
default		00:00:53.348	53.348	00:00:55.315	55.315	00:00:01.967	1.967	
default		00:00:57.007	57.007	00:01:00.049	60.049	00:00:03.042	3.042	
default		00:01:00.653	60.653	00:01:03.465	63.465	00:00:02.812	2.812	
default		00:01:04.492	64.492	00:01:06.842	66.842	00:00:02.350	2.35	
default		00:01:07.688	67.688	00:01:10.077	70.077	00:00:02.389	2.389	
default		00:01:10.861	70.861	00:01:13.426	73.426	00:00:02.565	2.565	
default		00:01:13.887	73.887	00:01:16.303	76.303	00:00:02.416	2.416	
default		00:01:17.302	77.302	00:01:19.768	79.768	00:00:02.466	2.466	
default		00:01:20.546	80.546	00:01:22.776	82.776	00:00:02.230	2.23	
default		00:01:23.301	83.301	00:01:25.506	85.506	00:00:02.205	2.205	
default		00:01:26.187	86.187	00:01:28.649	88.649	00:00:02.462	2.462	
default		00:01:29.369	89.369	00:01:31.618	91.618	00:00:02.249	2.249	
