	00:00:02.340	2.34	00:00:03.900	3.9	00:00:01.560	1.56	
	00:00:05.070	5.07	00:00:07.030	7.03	00:00:01.960	1.96	
	00:00:07.740	7.74	00:00:09.270	9.27	00:00:01.530	1.53	
	00:00:10.600	10.6	00:00:12.190	12.19	00:00:01.590	1.59	
	00:00:13.600	13.6	00:00:15.280	15.28	00:00:01.680	1.68	
	00:00:16.310	16.31	00:00:18.020	18.02	00:00:01.710	1.71	
	00:00:18.920	18.92	00:00:20.420	20.42	00:00:01.500	1.5	
	00:00:21.460	21.46	00:00:23.080	23.08	00:00:01.620	1.62	
	00:00:24.140	24.14	00:00:25.600	25.6	00:00:01.460	1.46	
	00:00:27.180	27.18	00:00:28.800	28.8	00:00:01.620	1.62	
	00:00:30.220	30.22	00:00:31.611	31.611	00:00:01.391	1.391	
	00:00:33.003	33.003	00:00:34.300	34.3	00:00:01.297	1.297	
	00:00:35.640	35.64	00:00:37.040	37.04	00:00:01.400	1.4	
	00:00:38.135	38.135	00:00:39.319	39.319	00:00:01.184	1.184	
	00:00:40.493	40.493	00:00:42.140	42.14	00:00:01.647	1.647	
	00:00:43.359	43.359	00:00:44.837	44.837	00:00:01.478	1.478	
	00:00:45.660	45.66	00:00:47.810	47.81	00:00:02.150	2.15	
	00:00:49.140	49.14	00:00:50.720	50.72	00:00:01.580	1.58	
	00:00:52.150	52.15	00:00:53.820	53.82	00:00:01.670	1.67	
	00:00:55.470	55.47	00:00:56.930	56.93	00:00:01.460	1.46	
	00:00:58.090	58.09	00:00:59.840	59.84	00:00:01.750	1.75	
	00:01:07.230	67.23	00:01:08.170	68.17	00:00:00.940	0.94	
	00:01:10.148	70.148	00:01:11.490	71.49	00:00:01.342	1.342	
	00:01:12.980	72.98	00:01:15.060	75.06	00:00:02.080	2.08	
	00:01:15.490	75.49	00:01:17.120	77.12	00:00:01.630	1.63	
	00:01:18.010	78.01	00:01:19.570	79.57	00:00:01.560	1.56	
	00:01:20.810	80.81	00:01:22.550	82.55	00:00:01.740	1.74	
	00:01:23.370	83.37	00:01:25.090	85.09	00:00:01.720	1.72	
	00:01:26.830	86.83	00:01:28.380	88.38	00:00:01.550	1.55	
	00:01:29.830	89.83	00:01:31.580	91.58	00:00:01.750	1.75	
	00:01:32.710	92.71	00:01:34.670	94.67	00:00:01.960	1.96	
	00:01:35.750	95.75	00:01:37.340	97.34	00:00:01.590	1.59	
	00:01:38.080	98.08	00:01:40.550	100.55	00:00:02.470	2.47	
	00:01:41.945	101.945	00:01:43.518	103.518	00:00:01.573	1.573	
	00:01:44.930	104.93	00:01:46.860	106.86	00:00:01.930	1.93	
	00:01:47.870	107.87	00:01:49.750	109.75	00:00:01.880	1.88	
	00:01:50.880	110.88	00:01:52.520	112.52	00:00:01.640	1.64	
	00:01:53.958	113.958	00:01:55.390	115.39	00:00:01.432	1.432	
	00:01:57.100	117.1	00:01:58.593	118.593	00:00:01.493	1.493	
	00:02:00.470	120.47	00:02:02.060	122.06	00:00:01.590	1.59	
	00:02:03.450	123.45	00:02:05.240	125.24	00:00:01.790	1.79	
	00:02:06.950	126.95	00:02:08.410	128.41	00:00:01.460	1.46	
	00:02:09.820	129.82	00:02:11.460	131.46	00:00:01.640	1.64	
	00:02:12.760	132.76	00:02:14.430	134.43	00:00:01.670	1.67	
