	00:00:01.370	1.37	00:00:03.850	3.85	00:00:02.480	2.48	
	00:00:04.230	4.23	00:00:06.700	6.7	00:00:02.470	2.47	
	00:00:06.900	6.9	00:00:08.680	8.68	00:00:01.780	1.78	
	00:00:14.270	14.27	00:00:14.930	14.93	00:00:00.660	0.66	
	00:00:17.430	17.43	00:00:19.480	19.48	00:00:02.050	2.05	
	00:00:20.520	20.52	00:00:22.600	22.6	00:00:02.080	2.08	
	00:00:23.469	23.469	00:00:25.381	25.381	00:00:01.912	1.912	
	00:00:26.852	26.852	00:00:28.790	28.79	00:00:01.938	1.938	
	00:00:29.582	29.582	00:00:31.570	31.57	00:00:01.988	1.988	
	00:00:33.184	33.184	00:00:35.260	35.26	00:00:02.076	2.076	
	00:00:36.530	36.53	00:00:38.710	38.71	00:00:02.180	2.18	
	00:00:40.530	40.53	00:00:42.020	42.02	00:00:01.490	1.49	
	00:00:43.100	43.1	00:00:45.410	45.41	00:00:02.310	2.31	
	00:00:46.140	46.14	00:00:48.630	48.63	00:00:02.490	2.49	
	00:00:49.390	49.39	00:00:51.310	51.31	00:00:01.920	1.92	
	00:00:52.077	52.077	00:00:54.390	54.39	00:00:02.313	2.313	
	00:00:54.992	54.992	00:00:57.380	57.38	00:00:02.388	2.388	
	00:00:59.186	59.186	00:01:01.743	61.743	00:00:02.557	2.557	
	00:01:02.460	62.46	00:01:04.690	64.69	00:00:02.230	2.23	
	00:01:05.540	65.54	00:01:07.700	67.7	00:00:02.160	2.16	
	00:01:08.120	68.12	00:01:10.300	70.3	00:00:02.180	2.18	
	00:01:10.971	70.971	00:01:13.358	73.358	00:00:02.387	2.387	
	00:01:14.030	74.03	00:01:16.340	76.34	00:00:02.310	2.31	
	00:01:17.071	77.071	00:01:18.679	78.679	00:00:01.608	1.608	
	00:01:26.316	86.316	00:01:28.300	88.3	00:00:01.984	1.984	
	00:01:29.120	89.12	00:01:30.950	90.95	00:00:01.830	1.83	
	00:01:31.740	91.74	00:01:33.850	93.85	00:00:02.110	2.11	
	00:01:35.051	95.051	00:01:37.250	97.25	00:00:02.199	2.199	
	00:01:38.014	98.014	00:01:42.020	102.02	00:00:04.006	4.006	
	00:01:46.190	106.19	00:01:48.040	108.04	00:00:01.850	1.85	
	00:01:49.080	109.08	00:01:51.540	111.54	00:00:02.460	2.46	
	00:01:52.230	112.23	00:01:54.399	114.399	00:00:02.169	2.169	
	00:01:55.129	115.129	00:01:57.400	117.4	00:00:02.271	2.271	
	00:01:57.911	117.911	00:02:00.260	120.26	00:00:02.349	2.349	
	00:02:01.300	121.3	00:02:03.410	123.41	00:00:02.110	2.11	
	00:02:04.171	124.171	00:02:06.370	126.37	00:00:02.199	2.199	
	00:02:07.008	127.008	00:02:09.310	129.31	00:00:02.302	2.302	
	00:02:10.100	130.1	00:02:12.290	132.29	00:00:02.190	2.19	
	00:02:13.190	133.19	00:02:15.710	135.71	00:00:02.520	2.52	
	00:02:16.239	136.239	00:02:18.621	138.621	00:00:02.382	2.382	
	00:02:18.920	138.92	00:02:20.550	140.55	00:00:01.630	1.63	
	00:02:21.590	141.59	00:02:23.940	143.94	00:00:02.350	2.35	
	00:02:24.800	144.8	00:02:27.570	147.57	00:00:02.770	2.77	
	00:02:28.235	148.235	00:02:30.600	150.6	00:00:02.365	2.365	
