	00:00:03.000	3.0	00:00:05.100	5.1	00:00:02.100	2.1	
	00:00:07.690	7.69	00:00:09.600	9.6	00:00:01.910	1.91	
	00:00:15.180	15.18	00:00:17.060	17.06	00:00:01.880	1.88	
	00:00:18.653	18.653	00:00:21.790	21.79	00:00:03.137	3.137	
	00:00:23.390	23.39	00:00:25.550	25.55	00:00:02.160	2.16	
	00:00:27.532	27.532	00:00:29.630	29.63	00:00:02.098	2.098	
	00:00:31.580	31.58	00:00:34.146	34.146	00:00:02.566	2.566	
	00:00:34.730	34.73	00:00:38.910	38.91	00:00:04.180	4.18	
	00:00:39.475	39.475	00:00:41.189	41.189	00:00:01.714	1.714	
	00:00:42.710	42.71	00:00:44.980	44.98	00:00:02.270	2.27	
	00:00:46.330	46.33	00:00:49.030	49.03	00:00:02.700	2.7	
	00:00:50.230	50.23	00:00:52.840	52.84	00:00:02.610	2.61	
	00:00:54.340	54.34	00:00:56.480	56.48	00:00:02.140	2.14	
	00:00:58.040	58.04	00:01:01.460	61.46	00:00:03.420	3.42	
	00:01:02.130	62.13	00:01:05.420	65.42	00:00:03.290	3.29	
	00:01:06.220	66.22	00:01:09.090	69.09	00:00:02.870	2.87	
	00:01:10.220	70.22	00:01:13.130	73.13	00:00:02.910	2.91	
	00:01:14.320	74.32	00:01:16.890	76.89	00:00:02.570	2.57	
	00:01:17.760	77.76	00:01:20.380	80.38	00:00:02.620	2.62	
	00:01:21.850	81.85	00:01:24.447	84.447	00:00:02.597	2.597	
	00:01:26.530	86.53	00:01:28.630	88.63	00:00:02.100	2.1	
	00:01:30.230	90.23	00:01:32.700	92.7	00:00:02.470	2.47	
	00:01:33.720	93.72	00:01:36.260	96.26	00:00:02.540	2.54	
	00:01:38.430	98.43	00:01:40.674	100.674	00:00:02.244	2.244	
	00:01:42.000	102.0	00:01:44.140	104.14	00:00:02.140	2.14	
	00:01:45.990	105.99	00:01:48.120	108.12	00:00:02.130	2.13	
	00:01:49.740	109.74	00:01:51.880	111.88	00:00:02.140	2.14	
	00:01:53.340	113.34	00:01:55.790	115.79	00:00:02.450	2.45	
	00:01:57.684	117.684	00:02:00.162	120.162	00:00:02.478	2.478	
	00:02:01.690	121.69	00:02:04.210	124.21	00:00:02.520	2.52	
	00:02:05.302	125.302	00:02:07.790	127.79	00:00:02.488	2.488	
	00:02:09.360	129.36	00:02:11.960	131.96	00:00:02.600	2.6	
