	00:00:00.641	0.641	00:00:01.806	1.806	00:00:01.165	1.165	
	00:00:04.270	4.27	00:00:06.299	6.299	00:00:02.029	2.029	
	00:00:07.661	7.661	00:00:09.074	9.074	00:00:01.413	1.413	
	00:00:11.247	11.247	00:00:12.740	12.74	00:00:01.493	1.493	
	00:00:14.420	14.42	00:00:15.950	15.95	00:00:01.530	1.53	
	00:00:17.480	17.48	00:00:19.540	19.54	00:00:02.060	2.06	
	00:00:20.480	20.48	00:00:22.540	22.54	00:00:02.060	2.06	
	00:00:23.915	23.915	00:00:25.900	25.9	00:00:01.985	1.985	
	00:00:27.067	27.067	00:00:29.140	29.14	00:00:02.073	2.073	
	00:00:30.193	30.193	00:00:32.070	32.07	00:00:01.877	1.877	
	00:00:32.980	32.98	00:00:34.930	34.93	00:00:01.950	1.95	
	00:00:36.086	36.086	00:00:38.110	38.11	00:00:02.024	2.024	
	00:00:39.330	39.33	00:00:41.660	41.66	00:00:02.330	2.33	
	00:00:42.532	42.532	00:00:44.460	44.46	00:00:01.928	1.928	
	00:00:45.179	45.179	00:00:47.470	47.47	00:00:02.291	2.291	
	00:00:48.174	48.174	00:00:50.510	50.51	00:00:02.336	2.336	
	00:00:51.378	51.378	00:00:53.760	53.76	00:00:02.382	2.382	
	00:00:54.500	54.5	00:00:58.040	58.04	00:00:03.540	3.54	
	00:00:59.360	59.36	00:01:01.030	61.03	00:00:01.670	1.67	
	00:01:02.746	62.746	00:01:04.470	64.47	00:00:01.724	1.724	
	00:01:07.114	67.114	00:01:09.140	69.14	00:00:02.026	2.026	
	00:01:11.833	71.833	00:01:13.800	73.8	00:00:01.967	1.967	
	00:01:16.677	76.677	00:01:18.480	78.48	00:00:01.803	1.803	
	00:01:20.353	80.353	00:01:22.450	82.45	00:00:02.097	2.097	
	00:01:23.586	83.586	00:01:25.830	85.83	00:00:02.244	2.244	
	00:01:26.773	86.773	00:01:28.700	88.7	00:00:01.927	1.927	
	00:01:32.560	92.56	00:01:33.640	93.64	00:00:01.080	1.08	
	00:01:35.063	95.063	00:01:37.040	97.04	00:00:01.977	1.977	
	00:01:38.130	98.13	00:01:39.720	99.72	00:00:01.590	1.59	
	00:01:41.050	101.05	00:01:43.550	103.55	00:00:02.500	2.5	
	00:01:44.881	104.881	00:01:47.156	107.156	00:00:02.275	2.275	
	00:01:48.870	108.87	00:01:51.000	111.0	00:00:02.130	2.13	
	00:01:52.951	112.951	00:01:54.158	114.158	00:00:01.207	1.207	
	00:01:55.434	115.434	00:01:57.440	117.44	00:00:02.006	2.006	
	00:01:59.121	119.121	00:02:01.540	121.54	00:00:02.419	2.419	
	00:02:02.969	122.969	00:02:04.984	124.984	00:00:02.015	2.015	
	00:02:06.560	126.56	00:02:08.570	128.57	00:00:02.010	2.01	
	00:02:09.950	129.95	00:02:12.390	132.39	00:00:02.440	2.44	
	00:02:13.933	133.933	00:02:16.310	136.31	00:00:02.377	2.377	
	00:02:17.857	137.857	00:02:20.180	140.18	00:00:02.323	2.323	
	00:02:21.260	141.26	00:02:23.830	143.83	00:00:02.570	2.57	
	00:02:24.699	144.699	00:02:27.200	147.2	00:00:02.501	2.501	
	00:02:28.160	148.16	00:02:30.610	150.61	00:00:02.450	2.45	
	00:02:31.640	151.64	00:02:34.230	154.23	00:00:02.590	2.59	
	00:02:35.240	155.24	00:02:37.800	157.8	00:00:02.560	2.56	
	00:02:39.030	159.03	00:02:41.680	161.68	00:00:02.650	2.65	
	00:02:42.853	162.853	00:02:45.300	165.3	00:00:02.447	2.447	
	00:02:46.809	166.809	00:02:49.200	169.2	00:00:02.391	2.391	
	00:02:50.879	170.879	00:02:52.529	172.529	00:00:01.650	1.65	
