	00:00:36.700	36.7	00:00:37.050	37.05	00:00:00.350	0.35	
	00:00:43.450	43.45	00:00:43.730	43.73	00:00:00.280	0.28	
	00:00:47.410	47.41	00:00:47.740	47.74	00:00:00.330	0.33	
	00:00:51.570	51.57	00:00:51.920	51.92	00:00:00.350	0.35	
	00:00:55.210	55.21	00:00:55.520	55.52	00:00:00.310	0.31	
	00:00:59.960	59.96	00:01:00.310	60.31	00:00:00.350	0.35	
	00:01:01.900	61.9	00:01:02.210	62.21	00:00:00.310	0.31	
	00:01:11.930	71.93	00:01:12.300	72.3	00:00:00.370	0.37	
	00:01:18.410	78.41	00:01:18.890	78.89	00:00:00.480	0.48	
	00:01:24.810	84.81	00:01:25.210	85.21	00:00:00.400	0.4	
	00:01:36.270	96.27	00:01:36.720	96.72	00:00:00.450	0.45	
	00:01:47.110	107.11	00:01:47.510	107.51	00:00:00.400	0.4	
