	00:00:12.880	12.88	00:00:15.110	15.11	00:00:02.230	2.23	
	00:00:17.320	17.32	00:00:19.230	19.23	00:00:01.910	1.91	
	00:00:20.560	20.56	00:00:22.380	22.38	00:00:01.820	1.82	
	00:00:24.133	24.133	00:00:26.290	26.29	00:00:02.157	2.157	
	00:00:28.198	28.198	00:00:29.961	29.961	00:00:01.763	1.763	
	00:00:30.910	30.91	00:00:32.640	32.64	00:00:01.730	1.73	
	00:00:34.840	34.84	00:00:36.550	36.55	00:00:01.710	1.71	
	00:00:37.990	37.99	00:00:40.180	40.18	00:00:02.190	2.19	
	00:00:42.225	42.225	00:00:43.950	43.95	00:00:01.725	1.725	
	00:00:45.080	45.08	00:00:47.170	47.17	00:00:02.090	2.09	
	00:00:47.910	47.91	00:00:50.240	50.24	00:00:02.330	2.33	
	00:00:51.258	51.258	00:00:53.620	53.62	00:00:02.362	2.362	
	00:00:54.970	54.97	00:00:57.240	57.24	00:00:02.270	2.27	
	00:00:58.380	58.38	00:01:00.470	60.47	00:00:02.090	2.09	
	00:01:01.080	61.08	00:01:03.800	63.8	00:00:02.720	2.72	
	00:01:05.300	65.3	00:01:07.560	67.56	00:00:02.260	2.26	
	00:01:08.320	68.32	00:01:11.730	71.73	00:00:03.410	3.41	
	00:01:12.329	72.329	00:01:14.710	74.71	00:00:02.381	2.381	
	00:01:15.620	75.62	00:01:18.440	78.44	00:00:02.820	2.82	
	00:01:19.359	79.359	00:01:21.755	81.755	00:00:02.396	2.396	
	00:01:22.770	82.77	00:01:27.360	87.36	00:00:04.590	4.59	
	00:01:29.400	89.4	00:01:32.040	92.04	00:00:02.640	2.64	
	00:01:35.506	95.506	00:01:36.950	96.95	00:00:01.444	1.444	
	00:01:39.340	99.34	00:01:41.365	101.365	00:00:02.025	2.025	
	00:01:43.150	103.15	00:01:45.600	105.6	00:00:02.450	2.45	
	00:01:46.800	106.8	00:01:49.070	109.07	00:00:02.270	2.27	
	00:01:50.192	110.192	00:01:52.500	112.5	00:00:02.308	2.308	
	00:01:53.694	113.694	00:01:56.140	116.14	00:00:02.446	2.446	
	00:01:57.590	117.59	00:02:00.320	120.32	00:00:02.730	2.73	
	00:02:01.190	121.19	00:02:03.070	123.07	00:00:01.880	1.88	
	00:02:04.660	124.66	00:02:06.767	126.767	00:00:02.107	2.107	
